source	arxiv_id	year	title	authors	venue	url	tags	matched_queries
arxiv	2606.13079v1	2026	The Emergence of Autonomous Penetration Capabilities in Large Language Model-Powered AI Systems	Jiaqi Luo; Jiarun Dai; Zhile Chen; Jia Xu; Weibing Wang; Yawen Duan; Brian Tse; Geng Hong; Xudong Pan; Yuan Zhang; Min Yang	arXiv	http://arxiv.org/abs/2606.13079v1	mechanism; phase_scaling; definition_theory	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.13054v2	2026	TWLA: Achieving Ternary Weights and Low-Bit Activations for LLMs via Post-Training Quantization	Zhixiong Zhao; Zukang Xu; Zhixuan Chen; Xing Hu; Zhe Jiang; Dawei Yang	arXiv	http://arxiv.org/abs/2606.13054v2	mechanism; definition_theory	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12986v1	2026	The Rise of AI-Native Software Engineering: Implications for Practice, Education, and the Future Workforce	Mamdouh Alenezi	arXiv	http://arxiv.org/abs/2606.12986v1	phase_scaling	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12950v1	2026	Maestro: Workload-Aware Cross-Cluster Scheduling for LLM-Based Multi-Agent Systems	Jinghao Wang; Xiao Zhou; Xiaoyang Sun; Yihui Zhang; Yilong Li; Tianyu Wo; Xu Wang; Chunming Hu; Renyu Yang	arXiv	http://arxiv.org/abs/2606.12950v1	mechanism; phase_scaling	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12898v1	2026	Magnifying What Matters: Attention-Guided Adaptive Rendering for Visual Text Comprehension	Shenglai Zeng; Qirui Wang; Kai Guo; Xinnan Dai; Xianxuan Long; Hui Liu	arXiv	http://arxiv.org/abs/2606.12898v1	benchmark_sudden	all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12828v1	2026	Topical Phase Transitions in Artificial Intelligence Research: Large-Scale Evidence and an Early-Warning Signature for Emerging Topics	Rasul Khanbayov; Hasan Kurban	arXiv	http://arxiv.org/abs/2606.12828v1	world_model; reasoning; phase_scaling	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12774v1	2026	Agentic MPC for Semantic Control System Resynthesis	Yuya Miyaoka; Masaki Inoue	arXiv	http://arxiv.org/abs/2606.12774v1	other	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12748v1	2026	Agent-based models for the evolution of morphological alternation patterns	Aravinth Kulanthaivelu; Richard Sproat	arXiv	http://arxiv.org/abs/2606.12748v1	phase_scaling; definition_theory	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12737v1	2026	PI-Hunter: Automated Red-Teaming for Exposing and Localizing Prompt Injections	Pengfei He; Lesly Miculicich; Vishesh Sharma; Ash Fox; George Lee; Jiliang Tang; Tomas Pfister; Long T. Le	arXiv	http://arxiv.org/abs/2606.12737v1	benchmark_sudden; mechanism	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12569v1	2026	EDEN: A Large-Scale Corpus of Clinical Notes for Italian	Tiziano Labruna; Guido Bertolini; Pietro Ferrazzi; Bernardo Magnini	arXiv	http://arxiv.org/abs/2606.12569v1	benchmark_sudden; phase_scaling	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12556v2	2026	ITME: Inference Tiered Memory Expansion with Disaggregated CXL-Hybrid Memories	Hakbeom Jang; Younghoon Min; Sunwoong Kim; Taeyoung Ahn; Hanyee Kim; Youngpyo Joo; Hoshik Kim; Jongryool Kim	arXiv	http://arxiv.org/abs/2606.12556v2	phase_scaling; definition_theory	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12402v1	2026	DIRECT: When and Where Should You Allocate Test-Time Compute in Embodied Planners?	Jadelynn Dao; Milan Ganai; Yasmina Abukhadra; Ajay Sridhar; Mozhgan Nasr Azadani; Katie Luo; Clark Barrett; Jiajun Wu; Chelsea Finn; Marco Pavone	arXiv	http://arxiv.org/abs/2606.12402v1	reasoning	all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models" || all:"chain of thought" AND all:"emergent"
arxiv	2606.12373v1	2026	Verifiable Environments Are LEGO Bricks: Recursive Composition for Reasoning Generalization	Hao Xiang; Qiaoyu Tang; Le Yu; Yaojie Lu; Xianpei Han; Ben He; Le Sun; Bowen Yu; Peng Wang; Hongyu Lin; Dayiheng Liu	arXiv	http://arxiv.org/abs/2606.12373v1	benchmark_sudden; reasoning	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12502v1	2026	A Mathematical Theory of Value: a synthesis on goal-directed agency under resource constraints	Cheng Qian	arXiv	http://arxiv.org/abs/2606.12502v1	mechanism; reasoning; phase_scaling; safety_alignment	all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12232v1	2026	Re-evaluating Confidence Remasking in Masked Diffusion Language Models	Stipe Frkovic; Metod Jazbec; Dan Zhang; Christian A. Naesseth; Ilija Bogunovic; Eric Nalisnick	arXiv	http://arxiv.org/abs/2606.12232v1	other	all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12203v1	2026	Adaptive Multi-Resolution Procedural Knowledge Compression for Large Language Models	Changyue Wang; Weihang Su; Qingyao Ai; Yichen Tang; Runzhong Qiao; Xuancheng Li; Min Zhang; Yiqun Liu	arXiv	http://arxiv.org/abs/2606.12203v1	definition_theory	all:"compression" AND all:"emergence" AND all:"language models" || all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12072v1	2026	World Model Self-Distillation: Training World Models to Solve General Tasks	Sebastian Stapf; Pablo Acuaviva Huertos; Aram Davtyan; Paolo Favaro	arXiv	http://arxiv.org/abs/2606.12072v1	benchmark_sudden; world_model; reasoning; phase_scaling; definition_theory	all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12058v1	2026	Phase Transitions in Attention: A Bayesian Theory of Copy Head Emergence	Itay Lavie; Kirsten Fischer; Andrey Lekov; Frederic Van Maele; Zohar Ringel; Moritz Helias	arXiv	http://arxiv.org/abs/2606.12058v1	mechanism; icl; phase_scaling; definition_theory	all:"phase transition" AND all:"language model" || all:"copy head" AND all:"emergence" || all:"attention" AND all:"emergence" AND all:"language model" || all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models" || all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence" || all:"induction heads" AND all:"emergence"
arxiv	2606.14784v2	2026	LLM-Based Synthetic Ground Truth Generation for Audio-Based Emotion Classification via In-Context Learning	Qing Huang; Pooja Pol; Jianing Zhang	arXiv	http://arxiv.org/abs/2606.14784v2	mechanism; icl	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models" || all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
arxiv	2606.12487v1	2026	DynamicPTQ: Mitigating Activation Quantization Collapse via Residual-Stream Dynamics	Zimo Zhao; Maolin Wang; Bowen Yu; Bowen Liu; Xiao Han; Xiangyu Zhao	arXiv	http://arxiv.org/abs/2606.12487v1	mechanism; phase_scaling	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.12479v1	2026	ReCal: Reward Calibration for RL-based LLM Routing	Qihang Yu; Hanwen Tong; Zhengqi Zhang; Bo Zheng; Feng Wei; Shengyu Zhang; Zemin Liu; Fei Wu	arXiv	http://arxiv.org/abs/2606.12479v1	mechanism; reasoning; safety_alignment	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.11598v1	2026	Large language models selectively converge with human-shared neural semantic representations	Chen Hong; Ximing Shao; Gangyi Feng	arXiv	http://arxiv.org/abs/2606.11598v1	mechanism; safety_alignment	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.11589v1	2026	Large Language Models in Process Systems Engineering: Opportunities, Architectures, and Industrial Deployment Challenges	Bhushan Gopaluni; Vidya Kotamraju; Syon Bhushan	arXiv	http://arxiv.org/abs/2606.11589v1	phase_scaling; safety_alignment	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.11560v1	2026	LLMs+Graphs: Toward Graph-Native, Synergistic AI Systems	Arijit Khan; Longxu Sun; Xin Huang	arXiv	http://arxiv.org/abs/2606.11560v1	reasoning; phase_scaling	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.11502v2	2026	When Roleplaying, Do Models Believe What They Say?	Benjamin Sturgeon; David Africa; Sid Black	arXiv	http://arxiv.org/abs/2606.11502v2	mechanism; reasoning; icl; safety_alignment; definition_theory	all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models" || all:"in-context learning" AND all:"emergent" || all:"in context learning" AND all:"emergence"
arxiv	2606.11470v1	2026	The Periodic Table of LLM Reasoning: A Structured Survey of Reasoning Paradigms, Methods, and Failure Modes	Avinash Anand; Mahisha Ramesh; Avni Mittal; Ashutosh Kumar; Erik Cambria; Zhengkui Wang; Timothy Liu; Aik Beng Ng; Simon See; Rajiv Ratn Shah	arXiv	http://arxiv.org/abs/2606.11470v1	benchmark_sudden; mechanism; reasoning; phase_scaling	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models" || all:"chain of thought" AND all:"emergent"
arxiv	2606.11459v1	2026	APEX: Automated Prompt Engineering eXpert with Dynamic Data Selection	Fei Wang; Si Si; Cho-Jui Hsieh; Inderjit S. Dhillon	arXiv	http://arxiv.org/abs/2606.11459v1	benchmark_sudden; reasoning; phase_scaling	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.11375v1	2026	When Probing Accuracy Saturates, Fragility Resolves: A Complementary Metric for LLM Pre-Training Analysis	Orion Reblitz-Richardson	arXiv	http://arxiv.org/abs/2606.11375v1	mechanism	all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.11187v1	2026	Next Forcing: Causal World Modeling with Multi-Chunk Prediction	Gangwei Xu; Qihang Zhang; Jiaming Zhou; Xing Zhu; Yujun Shen; Xin Yang; Yinghao Xu	arXiv	http://arxiv.org/abs/2606.11187v1	benchmark_sudden; mechanism; world_model; phase_scaling	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.11150v1	2026	ABC-Bench: An Agentic Bio-Capabilities Benchmark for Biosecurity	Andrew Bo Liu; Samira Nedungadi; Bryce Cai; Alex Kleinman; Harmon Bhasin; Seth Donoughe	arXiv	http://arxiv.org/abs/2606.11150v1	benchmark_sudden; reasoning	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.11145v1	2026	OpenPCC: Open and Confidential LLM Serving on Commodity TEEs	Haoling Zhou; Shixuan Zhao; Chao Wang; Zhiqiang Lin	arXiv	http://arxiv.org/abs/2606.11145v1	other	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.11009v1	2026	Who Brought Easter Eggs to Eid? Auditing Cultural Translation of Math Word Problems Across Diverse Languages and Regions	Parisa Suchdev; Juniper Lovato	arXiv	http://arxiv.org/abs/2606.11009v1	reasoning; phase_scaling	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.10904v1	2026	Comparative Analysis of Inference-Time Defense Methods for Multimodal Large Language Models	Bulat Nutfullin; Vladimir Evgrafov; Dmitry Namiot	arXiv	http://arxiv.org/abs/2606.10904v1	benchmark_sudden; phase_scaling; safety_alignment	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.10749v1	2026	Toward Secure LLM Agents: Threat Surfaces, Attacks, Defenses, and Evaluation	Yuchen Ling; Shengcheng Yu; Zhenyu Chen; Chunrong Fang	arXiv	http://arxiv.org/abs/2606.10749v1	benchmark_sudden	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models" || all:"emergent" AND all:"language models" || all:"emergence" AND all:"language models"
arxiv	2606.10706v1	2026	Unifying Data, Memory, and Compute Efficiency in LLM training: A Survey	Vanessa Schmidt; Huy Hoang Nguyen; Cédric Jung; Shirin Salehi; Anke Schmeink	arXiv	http://arxiv.org/abs/2606.10706v1	benchmark_sudden; mechanism; phase_scaling	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models"
arxiv	2606.10147v1	2026	From Senses to Decisions: The Information Flow of Auditory and Visual Perception in Multimodal LLMs	Wish Suharitdamrong; Muhammad Awais; Xiatian Zhu; Sara Atito	arXiv	http://arxiv.org/abs/2606.10147v1	phase_scaling	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models"
arxiv	2606.10095v1	2026	LLM-Based Visualization Evaluation: How Well Do Literacy-Stratified Personas Approximate Human Judgments?	Swaroop Panda	arXiv	http://arxiv.org/abs/2606.10095v1	benchmark_sudden; phase_scaling	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language models"
arxiv	2606.09711v1	2026	Proxy Reward Internalization and Mechanistic Exploitation: A Learned Precursor to Reward Hacking and Its Generalization	Mohammad Beigi; Ming Jin; Lifu Huang	arXiv	http://arxiv.org/abs/2606.09711v1	mechanism; reasoning; safety_alignment	all:"chain of thought" AND all:"emergent"
